protocol,velocity_mps,seed_offset,pdr
ACO-WBAN,2.0,20,0.8572887450919938
ACO-WBAN,2.0,21,0.8309896309573309
ACO-WBAN,2.0,22,0.8651814374607709
ACO-WBAN,2.0,23,0.8471241136078816
ACO-WBAN,2.0,24,0.8619021870770489
ACO-WBAN,2.0,25,0.8423004566226445
ACO-WBAN,2.0,26,0.8446351209150996
ACO-WBAN,2.0,27,0.8613884276587496
ACO-WBAN,2.0,28,0.8540999541414881
ACO-WBAN,2.0,29,0.8551687647786917
ACO-WBAN,2.5,0,0.8286251277990313
ACO-WBAN,2.5,1,0.8312256239540342
ACO-WBAN,2.5,2,0.8229034400164489
ACO-WBAN,2.5,3,0.8257264318794082
ACO-WBAN,2.5,4,0.83703309037967
ACO-WBAN,2.5,5,0.8330255965298472
ACO-WBAN,2.5,6,0.8403592090036518
ACO-WBAN,2.5,7,0.8456631156347338
ACO-WBAN,2.5,8,0.8447654549423531
ACO-WBAN,2.5,9,0.8408301312000463
ACO-WBAN,2.5,10,0.8170432203261324
ACO-WBAN,2.5,11,0.8253854192481583
ACO-WBAN,2.5,12,0.8284185508308697
ACO-WBAN,2.5,13,0.8264069128353198
ACO-WBAN,2.5,14,0.8296351309513197
ACO-WBAN,2.5,15,0.8282515961177307
ACO-WBAN,2.5,16,0.8248583389109757
ACO-WBAN,2.5,17,0.8405162265113356
ACO-WBAN,2.5,18,0.8301098981479227
ACO-WBAN,2.5,19,0.8208056006992034
ACO-WBAN,2.5,20,0.8256436181349421
ACO-WBAN,2.5,21,0.8398752324630698
ACO-WBAN,2.5,22,0.8375166745496001
ACO-WBAN,2.5,23,0.8300222142086948
ACO-WBAN,2.5,24,0.8188372169495282
ACO-WBAN,2.5,25,0.8319840639212956
ACO-WBAN,2.5,26,0.8399212105029613
ACO-WBAN,2.5,27,0.8321470625422477
ACO-WBAN,2.5,28,0.8294697168290147
ACO-WBAN,2.5,29,0.8105057850549351
ACO-WBAN,3.0,0,0.8030789747367626
ACO-WBAN,3.0,1,0.8015967147747844
ACO-WBAN,3.0,2,0.8202322657620791
ACO-WBAN,3.0,3,0.8212549366204437
ACO-WBAN,3.0,4,0.7932498271110502
ACO-WBAN,3.0,5,0.7955300418842696
ACO-WBAN,3.0,6,0.8128716002709949
ACO-WBAN,3.0,7,0.804288902279322
ACO-WBAN,3.0,8,0.7817797020030388
ACO-WBAN,3.0,9,0.7879351406901075
ACO-WBAN,3.0,10,0.8133302658039986
ACO-WBAN,3.0,11,0.7876823098584144
ACO-WBAN,3.0,12,0.81806862457039
ACO-WBAN,3.0,13,0.8186939355424665
ACO-WBAN,3.0,14,0.8247282459389289
ACO-WBAN,3.0,15,0.7994974891580593
ACO-WBAN,3.0,16,0.8148759478206589
ACO-WBAN,3.0,17,0.8027805906538963
ACO-WBAN,3.0,18,0.8052805817335397
ACO-WBAN,3.0,19,0.788036248040887
ACO-WBAN,3.0,20,0.8089486736892152
ACO-WBAN,3.0,21,0.8259640430221179
ACO-WBAN,3.0,22,0.8217659139722988
ACO-WBAN,3.0,23,0.8301277697928999
ACO-WBAN,3.0,24,0.8043226705527983
ACO-WBAN,3.0,25,0.8024900552306773
ACO-WBAN,3.0,26,0.8062292200978384
ACO-WBAN,3.0,27,0.8049506020316146
ACO-WBAN,3.0,28,0.8092569489527908
ACO-WBAN,3.0,29,0.8268604015352476
M-ATTEMPT,0.0,0,0.9053600543900663
M-ATTEMPT,0.0,1,0.9135528621317321
M-ATTEMPT,0.0,2,0.9205807204082901
M-ATTEMPT,0.0,3,0.9068870379903309
M-ATTEMPT,0.0,4,0.9021077810594259
M-ATTEMPT,0.0,5,0.9093330840133447
M-ATTEMPT,0.0,6,0.9193438648187305
M-ATTEMPT,0.0,7,0.9003745067709433
M-ATTEMPT,0.0,8,0.9247027093351646
M-ATTEMPT,0.0,9,0.9121751065822256
M-ATTEMPT,0.0,10,0.9124444363204074
M-ATTEMPT,0.0,11,0.8976494764327582
M-ATTEMPT,0.0,12,0.9277040104630287
M-ATTEMPT,0.0,13,0.9203845415170842
M-ATTEMPT,0.0,14,0.9051561279919688
M-ATTEMPT,0.0,15,0.9289422254330709
M-ATTEMPT,0.0,16,0.903723305804936
M-ATTEMPT,0.0,17,0.921525407839237
M-ATTEMPT,0.0,18,0.9039822695453695
M-ATTEMPT,0.0,19,0.9020109787773183
M-ATTEMPT,0.0,20,0.90372225895707
M-ATTEMPT,0.0,21,0.9425648842835396
M-ATTEMPT,0.0,22,0.92220853964894
M-ATTEMPT,0.0,23,0.8954523176687083
M-ATTEMPT,0.0,24,0.9234178639937907
M-ATTEMPT,0.0,25,0.924542495616998
M-ATTEMPT,0.0,26,0.9147290079378133
M-ATTEMPT,0.0,27,0.9108567666604529
M-ATTEMPT,0.0,28,0.9138602304392187
M-ATTEMPT,0.0,29,0.9050839377375652
M-ATTEMPT,0.5,0,0.8796207229048856
M-ATTEMPT,0.5,1,0.8600335418380519
M-ATTEMPT,0.5,2,0.8692692884205353
M-ATTEMPT,0.5,3,0.9031924918293533
M-ATTEMPT,0.5,4,0.8754526548768453
M-ATTEMPT,0.5,5,0.8681697713343197
M-ATTEMPT,0.5,6,0.8782722734000239
M-ATTEMPT,0.5,7,0.8905427624534353
M-ATTEMPT,0.5,8,0.8842068681926586
M-ATTEMPT,0.5,9,0.864496532970073
M-ATTEMPT,0.5,10,0.8795963481201556
M-ATTEMPT,0.5,11,0.882356434704859
M-ATTEMPT,0.5,12,0.8774283715471471
M-ATTEMPT,0.5,13,0.869077421582029
M-ATTEMPT,0.5,14,0.8942761939450393
M-ATTEMPT,0.5,15,0.9032045696244577
M-ATTEMPT,0.5,16,0.8977584653456246
M-ATTEMPT,0.5,17,0.8748352907613316
M-ATTEMPT,0.5,18,0.8700574083995504
M-ATTEMPT,0.5,19,0.8875843177672238
M-ATTEMPT,0.5,20,0.87102285349972
M-ATTEMPT,0.5,21,0.8912514644288415
M-ATTEMPT,0.5,22,0.8944632255221754
M-ATTEMPT,0.5,23,0.8745664210270284
M-ATTEMPT,0.5,24,0.8739077669048829
M-ATTEMPT,0.5,25,0.8767309709379342
M-ATTEMPT,0.5,26,0.8749032115164834
M-ATTEMPT,0.5,27,0.8933543924392714
M-ATTEMPT,0.5,28,0.8749645723577688
M-ATTEMPT,0.5,29,0.8871783165721211
M-ATTEMPT,1.0,0,0.8579977395314139
M-ATTEMPT,1.0,1,0.8550861390254284
M-ATTEMPT,1.0,2,0.8708763637967724
M-ATTEMPT,1.0,3,0.8443491136452373
M-ATTEMPT,1.0,4,0.8475263809413125
M-ATTEMPT,1.0,5,0.8406831516068635
M-ATTEMPT,1.0,6,0.8433540416136783
M-ATTEMPT,1.0,7,0.8645510544370292
M-ATTEMPT,1.0,8,0.8531026413532581
M-ATTEMPT,1.0,9,0.8545534424610972
M-ATTEMPT,1.0,10,0.8634611134765611
M-ATTEMPT,1.0,11,0.8603590214517327
M-ATTEMPT,1.0,12,0.8534586384670423
M-ATTEMPT,1.0,13,0.8421057589955427
M-ATTEMPT,1.0,14,0.8708102519841012
M-ATTEMPT,1.0,15,0.8626475528884124
M-ATTEMPT,1.0,16,0.872250552815617
M-ATTEMPT,1.0,17,0.8524863133804861
M-ATTEMPT,1.0,18,0.8494177453256407
M-ATTEMPT,1.0,19,0.8362030116137076
M-ATTEMPT,1.0,20,0.869161485231565
M-ATTEMPT,1.0,21,0.8548298710784773
M-ATTEMPT,1.0,22,0.8701121404034952
M-ATTEMPT,1.0,23,0.8484420638844936
M-ATTEMPT,1.0,24,0.8510042392814652
M-ATTEMPT,1.0,25,0.8396537108716002
M-ATTEMPT,1.0,26,0.8530138066816805
M-ATTEMPT,1.0,27,0.8560449006623246
M-ATTEMPT,1.0,28,0.8572521750347726
M-ATTEMPT,1.0,29,0.8698580634027837
M-ATTEMPT,1.5,0,0.817713093332358
M-ATTEMPT,1.5,1,0.8281997363391866
M-ATTEMPT,1.5,2,0.8199008988988141
M-ATTEMPT,1.5,3,0.8357051643332948
M-ATTEMPT,1.5,4,0.8230710147412693
M-ATTEMPT,1.5,5,0.8193459539300981
M-ATTEMPT,1.5,6,0.8256195486663501
M-ATTEMPT,1.5,7,0.815284174582641
M-ATTEMPT,1.5,8,0.814530406509209
M-ATTEMPT,1.5,9,0.8262141802067825
M-ATTEMPT,1.5,10,0.83257185763304
M-ATTEMPT,1.5,11,0.8401609242529637
M-ATTEMPT,1.5,12,0.8424855048187204
M-ATTEMPT,1.5,13,0.8087093667859938
M-ATTEMPT,1.5,14,0.8183275705969935
M-ATTEMPT,1.5,15,0.8370625858933475
M-ATTEMPT,1.5,16,0.8172072355811496
M-ATTEMPT,1.5,17,0.8268893039233842
M-ATTEMPT,1.5,18,0.8364379535864549
M-ATTEMPT,1.5,19,0.8192923437558458
M-ATTEMPT,1.5,20,0.8228110231967636
M-ATTEMPT,1.5,21,0.8396325852699855
M-ATTEMPT,1.5,22,0.8243291550872295
M-ATTEMPT,1.5,23,0.8292161165244699
M-ATTEMPT,1.5,24,0.8202731873707738
M-ATTEMPT,1.5,25,0.8386130166359783
M-ATTEMPT,1.5,26,0.8275573197865854
M-ATTEMPT,1.5,27,0.8080169512405203
M-ATTEMPT,1.5,28,0.8275509770728408
M-ATTEMPT,1.5,29,0.8236692505186448
M-ATTEMPT,2.0,0,0.8006669647870825
M-ATTEMPT,2.0,1,0.8150658828362036
M-ATTEMPT,2.0,2,0.817085477325274
M-ATTEMPT,2.0,3,0.8055175720733455
M-ATTEMPT,2.0,4,0.8131487653118668
M-ATTEMPT,2.0,5,0.8031144474542561
M-ATTEMPT,2.0,6,0.7949709377555878
M-ATTEMPT,2.0,7,0.7904314313451571
M-ATTEMPT,2.0,8,0.806067041274261
M-ATTEMPT,2.0,9,0.7900653221503589
M-ATTEMPT,2.0,10,0.7928054107272574
M-ATTEMPT,2.0,11,0.7917835452351452
M-ATTEMPT,2.0,12,0.8017076750076046
M-ATTEMPT,2.0,13,0.8006638444028845
M-ATTEMPT,2.0,14,0.7873381756060935
M-ATTEMPT,2.0,15,0.7899148692763067
M-ATTEMPT,2.0,16,0.804582475266957
M-ATTEMPT,2.0,17,0.7890011294556263
M-ATTEMPT,2.0,18,0.8018080194233356
M-ATTEMPT,2.0,19,0.8056784071918821
M-ATTEMPT,2.0,20,0.8100891211847184
M-ATTEMPT,2.0,21,0.7898574993231424
M-ATTEMPT,2.0,22,0.8087763730608696
M-ATTEMPT,2.0,23,0.8013756273303163
M-ATTEMPT,2.0,24,0.8102624299313859
M-ATTEMPT,2.0,25,0.8056315583211712
M-ATTEMPT,2.0,26,0.7882143582855136
M-ATTEMPT,2.0,27,0.7929094853680387
M-ATTEMPT,2.0,28,0.8018742959873724
M-ATTEMPT,2.0,29,0.809807561781738
M-ATTEMPT,2.5,0,0.7845471634676523
M-ATTEMPT,2.5,1,0.769958484079909
M-ATTEMPT,2.5,2,0.7851128765127325
M-ATTEMPT,2.5,3,0.7776226746039504
M-ATTEMPT,2.5,4,0.7710476847056339
M-ATTEMPT,2.5,5,0.7773715033796464
M-ATTEMPT,2.5,6,0.7880778391920884
M-ATTEMPT,2.5,7,0.7783859450597734
M-ATTEMPT,2.5,8,0.7679815781625096
M-ATTEMPT,2.5,9,0.7594217777400599
M-ATTEMPT,2.5,10,0.7623304285756967
M-ATTEMPT,2.5,11,0.8012893491549102
M-ATTEMPT,2.5,12,0.7629447013146138
M-ATTEMPT,2.5,13,0.7806713408246262
M-ATTEMPT,2.5,14,0.7757869101267063
M-ATTEMPT,2.5,15,0.7706854596192394
M-ATTEMPT,2.5,16,0.7836738773272313
M-ATTEMPT,2.5,17,0.7507195114676494
M-ATTEMPT,2.5,18,0.7824759112172974
M-ATTEMPT,2.5,19,0.7652333919099581
M-ATTEMPT,2.5,20,0.7812356158001027
M-ATTEMPT,2.5,21,0.7666403484712246
M-ATTEMPT,2.5,22,0.7875243719757636
M-ATTEMPT,2.5,23,0.7636438130833137
M-ATTEMPT,2.5,24,0.7583547853080045
M-ATTEMPT,2.5,25,0.7687057584754251
M-ATTEMPT,2.5,26,0.7555231852644161
M-ATTEMPT,2.5,27,0.7622280685894564
M-ATTEMPT,2.5,28,0.7816540781162138
M-ATTEMPT,2.5,29,0.7813963053907149
M-ATTEMPT,3.0,0,0.7536682726455678
M-ATTEMPT,3.0,1,0.7341381332705059
M-ATTEMPT,3.0,2,0.7318976453336453
M-ATTEMPT,3.0,3,0.7304847124742588
M-ATTEMPT,3.0,4,0.7490696529494745
M-ATTEMPT,3.0,5,0.7510377692081245
M-ATTEMPT,3.0,6,0.7529162461512812
M-ATTEMPT,3.0,7,0.7473997892880639
M-ATTEMPT,3.0,8,0.7471362378071102
M-ATTEMPT,3.0,9,0.7321552807280162
M-ATTEMPT,3.0,10,0.7367994450830707
M-ATTEMPT,3.0,11,0.7455270893236372
M-ATTEMPT,3.0,12,0.7544433188048136
M-ATTEMPT,3.0,13,0.747551352220263
M-ATTEMPT,3.0,14,0.7275392406362392
M-ATTEMPT,3.0,15,0.7564028267132576
M-ATTEMPT,3.0,16,0.7446361177240244
M-ATTEMPT,3.0,17,0.7519040887806968
M-ATTEMPT,3.0,18,0.7338366996232542
M-ATTEMPT,3.0,19,0.7271974603115976
M-ATTEMPT,3.0,20,0.7428114047984267
M-ATTEMPT,3.0,21,0.7600861059738977
M-ATTEMPT,3.0,22,0.743127342983775
M-ATTEMPT,3.0,23,0.7573890563897304
M-ATTEMPT,3.0,24,0.7643968202136502
M-ATTEMPT,3.0,25,0.7433975920204133
M-ATTEMPT,3.0,26,0.7450295738945361
M-ATTEMPT,3.0,27,0.7426150577227255
M-ATTEMPT,3.0,28,0.7336816650398085
M-ATTEMPT,3.0,29,0.751451753951171
AODV,0.0,0,0.8961723253684704
AODV,0.0,1,0.8870837996091508
AODV,0.0,2,0.8953184436013175
AODV,0.0,3,0.8700519635060975
AODV,0.0,4,0.8873953129389655
AODV,0.0,5,0.8858110394254581
AODV,0.0,6,0.9061312994261083
AODV,0.0,7,0.8910857107188195
AODV,0.0,8,0.901729830457881
AODV,0.0,9,0.8813602063875388
AODV,0.0,10,0.8983802112709484
AODV,0.0,11,0.8918192674746337
AODV,0.0,12,0.8946012928207301
AODV,0.0,13,0.9093766324953545
AODV,0.0,14,0.8849304025763385
AODV,0.0,15,0.8779752760452518
AODV,0.0,16,0.8963809131584468
AODV,0.0,17,0.8778660493477175
AODV,0.0,18,0.894013001259892
AODV,0.0,19,0.8896876680335488
AODV,0.0,20,0.8914074581734903
AODV,0.0,21,0.9066902092355116
AODV,0.0,22,0.8953895080626421
AODV,0.0,23,0.8842299042384123
AODV,0.0,24,0.893100095500858
AODV,0.0,25,0.8801539775460969
AODV,0.0,26,0.898663496158729
AODV,0.0,27,0.9012588999220117
AODV,0.0,28,0.8946364068336556
AODV,0.0,29,0.8981721984641088
AODV,0.5,0,0.8535249537487757
AODV,0.5,1,0.8490708825816119
AODV,0.5,2,0.8348622763265501
AODV,0.5,3,0.8624366502995064
AODV,0.5,4,0.8549725075331268
AODV,0.5,5,0.859977569603676
AODV,0.5,6,0.8496823435193364
AODV,0.5,7,0.8301422567377263
AODV,0.5,8,0.8391162328167651
AODV,0.5,9,0.831952124483311
AODV,0.5,10,0.8513311912464723
AODV,0.5,11,0.8672857136193658
AODV,0.5,12,0.8483134480035038
AODV,0.5,13,0.8563347230392273
AODV,0.5,14,0.8511204701076456
AODV,0.5,15,0.8567097233353596
AODV,0.5,16,0.85131143289967
AODV,0.5,17,0.8499532634669981
AODV,0.5,18,0.8387885152603594
AODV,0.5,19,0.8373725167466416
AODV,0.5,20,0.8527702175342761
AODV,0.5,21,0.8538185678945637
AODV,0.5,22,0.848230224249194
AODV,0.5,23,0.8660826581307052
AODV,0.5,24,0.8439767743100284
AODV,0.5,25,0.8446054520089125
AODV,0.5,26,0.8574673848179228
AODV,0.5,27,0.834353060116263
AODV,0.5,28,0.8517078056661218
AODV,0.5,29,0.8570458453570962
AODV,1.0,0,0.8353300340529952
AODV,1.0,1,0.8050988151662325
AODV,1.0,2,0.7994842761389287
AODV,1.0,3,0.7981327753803535
AODV,1.0,4,0.811431903542856
AODV,1.0,5,0.8172137600548336
AODV,1.0,6,0.8136254301565042
AODV,1.0,7,0.803240650527012
AODV,1.0,8,0.797279731176209
AODV,1.0,9,0.8113292209646
AODV,1.0,10,0.8067083529658523
AODV,1.0,11,0.8168435691183357
AODV,1.0,12,0.8143811243772003
AODV,1.0,13,0.8147955587294149
AODV,1.0,14,0.8022493286870849
AODV,1.0,15,0.8140062438696224
AODV,1.0,16,0.805528775411278
AODV,1.0,17,0.7933444032130114
AODV,1.0,18,0.7973361256202893
AODV,1.0,19,0.7967412284231489
AODV,1.0,20,0.821316297038229
AODV,1.0,21,0.8117003411062943
AODV,1.0,22,0.8130630063599735
AODV,1.0,23,0.785178041879394
AODV,1.0,24,0.8252092347160653
AODV,1.0,25,0.8106840445351039
AODV,1.0,26,0.8051396495781133
AODV,1.0,27,0.8343247065603149
AODV,1.0,28,0.8026770609861408
AODV,1.0,29,0.7893113800335603
AODV,1.5,0,0.752556765304909
AODV,1.5,1,0.757305253007655
AODV,1.5,2,0.7679067606432236
AODV,1.5,3,0.7837961187223401
AODV,1.5,4,0.7593645037992437
AODV,1.5,5,0.7676236389438696
AODV,1.5,6,0.7977194996448008
AODV,1.5,7,0.7753797348564019
AODV,1.5,8,0.7808051468300932
AODV,1.5,9,0.7708029769479778
AODV,1.5,10,0.7690059546431657
AODV,1.5,11,0.7694444447469324
AODV,1.5,12,0.7754550546918201
AODV,1.5,13,0.7733506438122888
AODV,1.5,14,0.7883945171808773
AODV,1.5,15,0.7904108418319474
AODV,1.5,16,0.770971375755207
AODV,1.5,17,0.7863614983289547
AODV,1.5,18,0.7971892231028872
AODV,1.5,19,0.7836017365717032
AODV,1.5,20,0.7861961712675142
AODV,1.5,21,0.7890757054302442
AODV,1.5,22,0.7843175094978533
AODV,1.5,23,0.7749048884222882
AODV,1.5,24,0.769207282737774
AODV,1.5,25,0.7734623785191114
AODV,1.5,26,0.7775806165668733
AODV,1.5,27,0.7632303970121798
AODV,1.5,28,0.779000736089812
AODV,1.5,29,0.7786619666484844
AODV,2.0,0,0.7337305437807572
AODV,2.0,1,0.7240230856256281
AODV,2.0,2,0.7271457253807116
AODV,2.0,3,0.725345943341626
AODV,2.0,4,0.7302107632473294
AODV,2.0,5,0.7275210100304789
AODV,2.0,6,0.7287552360701309
AODV,2.0,7,0.7299039571606621
AODV,2.0,8,0.7169905801474702
AODV,2.0,9,0.7224727865461512
AODV,2.0,10,0.7228196717800471
AODV,2.0,11,0.7343109749282638
AODV,2.0,12,0.732063398640485
AODV,2.0,13,0.742041659031929
AODV,2.0,14,0.7153171300742506
AODV,2.0,15,0.734594214006401
AODV,2.0,16,0.734634868800576
AODV,2.0,17,0.7239143953947904
AODV,2.0,18,0.7244679261918069
AODV,2.0,19,0.7382861816600753
AODV,2.0,20,0.7412766837237574
AODV,2.0,21,0.7367390804933076
AODV,2.0,22,0.7362265797658111
AODV,2.0,23,0.7498845174287417
AODV,2.0,24,0.7164850580062269
AODV,2.0,25,0.7305375139565663
AODV,2.0,26,0.7389523730547811
AODV,2.0,27,0.7299095344961326
AODV,2.0,28,0.7224697997226596
AODV,2.0,29,0.7275989687542377
AODV,2.5,0,0.6912596666343144
AODV,2.5,1,0.6935159857167877
AODV,2.5,2,0.6971606549109839
AODV,2.5,3,0.6900062629633084
AODV,2.5,4,0.6953898864468299
AODV,2.5,5,0.6939320674638867
AODV,2.5,6,0.6884075601403484
AODV,2.5,7,0.679876150947258
AODV,2.5,8,0.6748066835378599
AODV,2.5,9,0.6767724692319613
AODV,2.5,10,0.6932167066236019
AODV,2.5,11,0.6901481536635404
AODV,2.5,12,0.6753995578617945
AODV,2.5,13,0.6894506392995153
AODV,2.5,14,0.7059290172593707
AODV,2.5,15,0.6953028035027617
AODV,2.5,16,0.682913990522302
AODV,2.5,17,0.6923031243546354
AODV,2.5,18,0.6803118477222392
AODV,2.5,19,0.6976208413797218
AODV,2.5,20,0.6750795624948356
AODV,2.5,21,0.6933093728983194
AODV,2.5,22,0.6892924263720469
AODV,2.5,23,0.6928711989623995
AODV,2.5,24,0.6854933488725737
AODV,2.5,25,0.676792523655391
AODV,2.5,26,0.6826515528040682
AODV,2.5,27,0.6884270282509527
AODV,2.5,28,0.6904439107416167
AODV,2.5,29,0.682311214584127
AODV,3.0,0,0.6590334961722778
AODV,3.0,1,0.6619885708659892
AODV,3.0,2,0.6662790969903062
AODV,3.0,3,0.6546446799767877
AODV,3.0,4,0.6530026725356696
AODV,3.0,5,0.6373351974898259
AODV,3.0,6,0.6557616749786787
AODV,3.0,7,0.6329326496749902
AODV,3.0,8,0.638298932699933
AODV,3.0,9,0.6423438297997849
AODV,3.0,10,0.6391222514877053
AODV,3.0,11,0.639921502400929
AODV,3.0,12,0.6665521543908534
AODV,3.0,13,0.6563404213932644
AODV,3.0,14,0.6536352851661426
AODV,3.0,15,0.6502738040757506
AODV,3.0,16,0.6389864177009666
AODV,3.0,17,0.6459383353516758
AODV,3.0,18,0.6411106975099119
AODV,3.0,19,0.6498516451854376
AODV,3.0,20,0.6407756165903478
AODV,3.0,21,0.6588014010467246
AODV,3.0,22,0.6607522560881951
AODV,3.0,23,0.6624968095960082
AODV,3.0,24,0.648280630349777
AODV,3.0,25,0.6422325534127556
AODV,3.0,26,0.6475260771727628
AODV,3.0,27,0.6406107735747687
AODV,3.0,28,0.628248104892902
AODV,3.0,29,0.6482108278142523
